"";"Var1";"Freq"
"884";"verständigen";14
"885";"verursachen";14
"886";"viel";14
"887";"währen";14
"888";"weihen";14
"889";"werben";14
"890";"widersprechen";14
"891";"wiederzusehen";14
"892";"würdigen";14
"893";"abziehen";13
"894";"angeben";13
"895";"angefangen";13
"896";"anhalten";13
"897";"anlegen";13
"898";"anschließen";13
"899";"aufstellen";13
"900";"aufsuchen";13
"901";"aufwachsen";13
"902";"aufzuhalten";13
"903";"baden";13
"904";"bannen";13
"905";"begnügen";13
"906";"belehren";13
"907";"beschwören";13
"908";"bevorstehen";13
"909";"biehen";13
"910";"blinken";13
"911";"dagewesen";13
"912";"dringen|drängen";13
"913";"drüben";13
"914";"eben";13
"915";"eindringen";13
"916";"eingeschlafen";13
"917";"einlassen";13
"918";"erhöhen";13
"919";"erschließen";13
"920";"erziehen";13
"921";"flammen";13
"922";"fuchteln";13
"923";"gebieten";13
"924";"guen";13
"925";"heiben";13
"926";"hinstellen";13
"927";"huldigen";13
"928";"kämen";13
"929";"kennsen";13
"930";"klangen";13
"931";"kratzen";13
"932";"leihen";13
"933";"mahnen";13
"934";"mitgebrachen";13
"935";"poltern";13
"936";"rütteln";13
"937";"schommen";13
"938";"schweifen";13
"939";"stechen";13
"940";"stopfen";13
"941";"sträuben";13
"942";"überlegt";13
"943";"überwältigen";13
"944";"überzeugt";13
"945";"umfassen";13
"946";"verbunden";13
"947";"verhöhnen";13
"948";"verleumden";13
"949";"vollkehmen";13
"950";"wagt";13
"951";"was";13
"952";"wegschicken";13
"953";"wiederkommen";13
"954";"wiedersehen";13
"955";"würgen";13
"956";"zerren";13
"957";"zünden";13
"958";"ablehnen";12
"959";"abreißen";12
"960";"abschneiden";12
"961";"abschütteln";12
"962";"anbringen";12
"963";"angezünden";12
"964";"antreffen";12
"965";"antun";12
"966";"anwenden";12
"967";"auftun";12
"968";"ausdehnen";12
"969";"beschränken";12
"970";"besprechen";12
"971";"dastehen";12
"972";"demütigen";12
"973";"dichten";12
"974";"eignen";12
"975";"einstellen";12
"976";"ersteigen";12
"977";"erwägen";12
"978";"fällen";12
"979";"fluchen";12
"980";"fortgegangen";12
"981";"haften";12
"982";"hausen";12
"983";"heilen";12
"984";"heimkehren";12
"985";"kleben";12
"986";"kreisen";12
"987";"lächelnd";12
"988";"längsen";12
"989";"liefern";12
"990";"nachdenken";12
"991";"niederlassen";12
"992";"nügen";12
"993";"rutschen";12
"994";"sandt";12
"995";"schallen";12
"996";"schmiegen";12
"997";"schüttelten";12
"998";"schwollen";12
"999";"sichern";12
"1000";"spürn";12
"1001";"stund";12
"1002";"summen";12
"1003";"tauschen";12
"1004";"übergeben";12
"1005";"ungern";12
"1006";"unterliegen";12
"1007";"vergiften";12
"1008";"verhungern";12
"1009";"vermischen";12
"1010";"verpflichten";12
"1011";"versenken";12
"1012";"vertiefen";12
"1013";"vorbeikommen";12
"1014";"vorübergehen";12
"1015";"winnen";12
"1016";"abgehen";11
"1017";"anerkennen";11
"1018";"anhören";11
"1019";"anschauen";11
"1020";"anvertrauen";11
"1021";"anzufangen";11
"1022";"aufgerichten";11
"1023";"aufsetzen";11
"1024";"auftreten";11
"1025";"aufzustehen";11
"1026";"bäumen";11
"1027";"beachen";11
"1028";"bedachen|bedenken";11
"1029";"bedrohen";11
"1030";"bedurfte";11
"1031";"beherrscht";11
"1032";"beleuchten";11
"1033";"benehmen";11
"1034";"benommen";11
"1035";"benützen";11
"1036";"berauben";11
"1037";"beschämen";11
"1038";"beschützen";11
"1039";"beschwichtigen";11
"1040";"bewirken";11
"1041";"bluten";11
"1042";"bohren";11
"1043";"dahinen";11
"1044";"darbieten";11
"1045";"dieneren";11
"1046";"drunen";11
"1047";"einführen";11
"1048";"einladen";11
"1049";"empfingen";11
"1050";"entgegenkommen";11
"1051";"entrüsten";11
"1052";"erbeben";11
"1053";"ergießen";11
"1054";"erholen";11
"1055";"erlangen";11
"1056";"erleiden";11
"1057";"ernähren";11
"1058";"erschlagen";11
"1059";"ersehnen";11
"1060";"erstaunen";11
"1061";"ertönen";11
"1062";"erzwingen";11
"1063";"formen";11
"1064";"fortfahren";11
"1065";"gähnen";11
"1066";"gegenüberstehen";11
"1067";"gern";11
"1068";"glaubt";11
"1069";"häufen";11
"1070";"heften";11
"1071";"heizen";11
"1072";"hemmen";11
"1073";"hinnehmen";11
"1074";"itzen";11
"1075";"Jetzen";11
"1076";"knicken";11
"1077";"knüpfen";11
"1078";"lächelten";11
"1079";"landen";11
"1080";"liebkosen";11
"1081";"mißhandeln";11
"1082";"paßen";11
"1083";"peinigen";11
"1084";"räumen";11
"1085";"saugen";11
"1086";"sausen";11
"1087";"schalt";11
"1088";"schlingen";11
"1089";"schnüren";11
"1090";"schritten";11
"1091";"schütten";11
"1092";"Sehen";11
"1093";"seihen";11
"1094";"sparen";11
"1095";"spotten";11
"1096";"spucken";11
"1097";"trugen";11
"1098";"tufen";11
"1099";"übernehmen";11
"1100";"umringen";11
"1101";"untersuchen";11
"1102";"verdecken";11
"1103";"verdunkeln";11
"1104";"verfluchen";11
"1105";"verhandeln";11
"1106";"vermissen";11
"1107";"verschlingen";11
"1108";"versöhnen";11
"1109";"vollenden";11
"1110";"vornehmen";11
"1111";"wehte";11
"1112";"wisperen";11
"1113";"zaren";11
"1114";"zerreißen";11
"1115";"zerrissen";11
"1116";"zugehen";11
"1117";"zurückgeben";11
"1118";"ablösen";10
"1119";"abwehren";10
"1120";"anhaben";10
"1121";"anlangen";10
"1122";"antreiben";10
"1123";"ärgeren";10
"1124";"aufmachen";10
"1125";"beabsichtigen";10
"1126";"beeilen";10
"1127";"befördern";10
"1128";"beglückwünschen";10
"1129";"bekreuzen";10
"1130";"bekümmern";10
"1131";"belügen";10
"1132";"betasten";10
"1133";"bewachen";10
"1134";"bewägen";10
"1135";"bewiehen";10
"1136";"brüllten";10
"1137";"eintreffen";10
"1138";"entkleiden";10
"1139";"erleichtern";10
"1140";"erleuchten";10
"1141";"erschrocken";10
"1142";"ersetzen";10
"1143";"erweitern";10
"1144";"feuchen";10
"1145";"freisprechen";10
"1146";"fremd";10
"1147";"gedrungen";10
"1148";"geleiten";10
"1149";"geschweigen";10
"1150";"giben";10
"1151";"grießen";10
"1152";"gründen";10
"1153";"hämmern";10
"1154";"hättesen";10
"1155";"hergekommen";10
"1156";"hetzen";10
"1157";"keifen";10
"1158";"klammern";10
"1159";"krochen";10
"1160";"lärmen";10
"1161";"leuchen";10
"1162";"lugen";10
"1163";"nackt";10
"1164";"necken";10
"1165";"quollen";10
"1166";"rauben";10
"1167";"rechtfertigen";10
"1168";"rieseln";10
"1169";"rissen";10
"1170";"röten";10
"1171";"rühmen";10
"1172";"schlenderen";10
"1173";"schlinken";10
"1174";"schnappen";10
"1175";"schwitzen";10
"1176";"segnen";10
"1177";"selben";10
"1178";"speisen";10
"1179";"sprichen";10
"1180";"sprühen";10
"1181";"strafen";10
"1182";"sündigen";10
"1183";"taumeln";10
"1184";"triumphieren";10
"1185";"unterbringen";10
"1186";"verdrängen";10
"1187";"verdrehen";10
"1188";"vergreifen";10
"1189";"vergrößern";10
"1190";"verhehlen";10
"1191";"verjagen";10
"1192";"verklären";10
"1193";"verlangte";10
"1194";"verlocken";10
"1195";"vermutet";10
"1196";"verschlucken";10
"1197";"verspüren";10
"1198";"verwahren";10
"1199";"verzerren";10
"1200";"vorziehen";10
"1201";"wahren";10
"1202";"weiten";10
"1203";"winden";10
"1204";"zuhören";10
"1205";"zupfen";10
"1206";"zutrauen";10
"1207";"abbrennen";9
"1208";"abgereisen";9
"1209";"anbieten";9
"1210";"anrufen";9
"1211";"anzuhören";9
"1212";"anzünden";9
"1213";"aufklären";9
"1214";"aufkommen";9
"1215";"aufwachen";9
"1216";"ausgesehen";9
"1217";"aushalten";9
"1218";"ausliefern";9
"1219";"ausruhen";9
"1220";"aussagen";9
"1221";"ausweichen";9
"1222";"bedrängen";9
"1223";"befragen";9
"1224";"beladen";9
"1225";"bergen";9
"1226";"bessern";9
"1227";"bestreiten";9
"1228";"betrunken";9
"1229";"blähen";9
"1230";"daliegen";9
"1231";"Denken";9
"1232";"diktieren";9
"1233";"durchschauen";9
"1234";"durchziehen";9
"1235";"eingehen";9
"1236";"einschlagen";9
"1237";"entfliehen";9
"1238";"entgegentreten";9
"1239";"entsinnen";9
"1240";"ergänzen";9
"1241";"erraten";9
"1242";"erwürgen";9
"1243";"fehen";9
"1244";"flüchen";9
"1245";"fördern";9
"1246";"forschen";9
"1247";"gelangten";9
"1248";"gestalten";9
"1249";"gestatten|statten";9
"1250";"gesund";9
"1251";"gewöhnen";9
"1252";"gibts";9
"1253";"glichen";9
"1254";"grinsen";9
"1255";"hallen";9
"1256";"hellen";9
"1257";"herumgehen";9
"1258";"höhnen";9
